2026-02-12 09:52:26,135 INFO  Logger.cs: 70 - 
2026-02-12 09:53:31,763 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 09:53:31,763 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2026-02-12 09:53:31,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Scope 89 PTZ Camera-1
2026-02-12 09:53:31,763 INFO  ExportHelperExtension.cs: 1136 - Found 69 in Scope 89 PTZ Camera-1
2026-02-12 09:53:31,765 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Scope 89 PTZ Camera-1
2026-02-12 09:53:31,958 INFO  SwAddin.cs: 339 - Loading config tree
2026-02-12 09:53:31,964 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-02-12 09:53:31,966 INFO  SwAddin.cs: 344 - Showing property manager
2026-02-12 09:53:34,291 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-02-12 09:53:34,334 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 09:59:21,823 INFO  SwAddin.cs: 294 - Assembly export called for file Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,693 INFO  SwAddin.cs: 313 - Saving assembly
2026-02-12 09:59:25,914 INFO  SwAddin.cs: 316 - Opening property manager
2026-02-12 09:59:25,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,915 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,917 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 09:59:25,917 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 09:59:25,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 09:59:25,919 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 09:59:25,920 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 09:59:25,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 09:59:25,921 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 09:59:25,921 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 09:59:25,922 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 09:59:25,923 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 09:59:25,924 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 09:59:25,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,925 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Scope 89 Camera Assy.SLDASM
2026-02-12 09:59:25,926 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 09:59:25,926 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 09:59:25,926 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 09:59:25,927 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 09:59:25,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 09:59:25,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 09:59:25,929 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 09:59:25,930 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 09:59:25,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 09:59:25,931 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 09:59:25,932 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 09:59:26,081 INFO  SwAddin.cs: 339 - Loading config tree
2026-02-12 09:59:26,082 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-02-12 09:59:26,083 INFO  SwAddin.cs: 344 - Showing property manager
2026-02-12 09:59:36,999 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 09:59:39,768 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 09:59:44,400 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 09:59:48,375 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 09:59:49,490 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 10:01:17,447 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-02-12 10:01:17,594 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 10:41:05,522 INFO  SwAddin.cs: 294 - Assembly export called for file Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,300 INFO  SwAddin.cs: 313 - Saving assembly
2026-02-12 10:41:07,589 INFO  SwAddin.cs: 316 - Opening property manager
2026-02-12 10:41:07,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,590 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,591 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,591 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 10:41:07,592 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 10:41:07,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 10:41:07,593 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 10:41:07,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 10:41:07,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 10:41:07,595 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 10:41:07,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 10:41:07,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 10:41:07,597 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 10:41:07,599 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 10:41:07,599 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,600 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,601 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Scope 89 Camera Assy.SLDASM
2026-02-12 10:41:07,601 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 10:41:07,601 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 10:41:07,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 10:41:07,603 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 10:41:07,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 10:41:07,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 10:41:07,604 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 10:41:07,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 10:41:07,606 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 10:41:07,606 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 10:41:07,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 10:41:07,733 INFO  SwAddin.cs: 339 - Loading config tree
2026-02-12 10:41:07,733 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-02-12 10:41:07,735 INFO  SwAddin.cs: 344 - Showing property manager
2026-02-12 10:46:54,766 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-02-12 10:46:54,811 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:52:50,141 INFO  SwAddin.cs: 294 - Assembly export called for file Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:52,730 INFO  SwAddin.cs: 313 - Saving assembly
2026-02-12 15:52:52,992 INFO  SwAddin.cs: 316 - Opening property manager
2026-02-12 15:52:52,993 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:52,994 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:52,994 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:52,995 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 15:52:52,995 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 15:52:52,996 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:52:52,996 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:52:52,997 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:52:52,998 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:52:52,999 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:52:52,999 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:52:53,000 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:52:53,001 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:52:53,002 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:52:53,002 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:53,003 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:53,004 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Scope 89 Camera Assy.SLDASM
2026-02-12 15:52:53,004 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 15:52:53,005 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 15:52:53,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:52:53,006 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:52:53,007 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:52:53,007 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:52:53,008 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:52:53,009 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:52:53,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:52:53,010 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:52:53,011 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:52:53,124 INFO  SwAddin.cs: 339 - Loading config tree
2026-02-12 15:52:53,125 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-02-12 15:52:53,127 INFO  SwAddin.cs: 344 - Showing property manager
2026-02-12 15:54:42,985 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:54:43,664 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:54:45,670 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:54:53,292 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:56:13,437 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:56:15,087 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:56:17,338 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:56:36,339 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:56:38,041 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:56:45,194 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-02-12 15:56:45,289 INFO  ExportHelperExtension.cs: 347 - Creating joint Rotator_Link
2026-02-12 15:56:45,295 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2026-02-12 15:56:45,296 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-02-12 15:56:45,296 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2026-02-12 15:56:45,522 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2026-02-12 15:56:45,524 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-02-12 15:56:45,525 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-02-12 15:56:45,525 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-02-12 15:56:45,701 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Rotator_Link failed
2026-02-12 15:56:45,710 INFO  ExportHelperExtension.cs: 347 - Creating joint Camera_ball_Link
2026-02-12 15:56:45,711 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Rotator_Link
2026-02-12 15:56:45,711 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2026-02-12 15:56:45,712 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-02-12 15:56:45,712 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2026-02-12 15:56:45,977 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.NullReferenceException: Object reference not set to an instance of an object.
   at SW2URDF.URDFExport.ExportHelper.SuppressLimitMates(IComponent2 component) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 1308
   at SW2URDF.URDFExport.ExportHelper.EstimateGlobalJointFromComponents(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 814
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 425
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2026-02-12 15:56:46,045 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-02-12 15:57:15,735 INFO  SwAddin.cs: 294 - Assembly export called for file Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:15,735 INFO  SwAddin.cs: 299 - Save is required
2026-02-12 15:57:15,736 INFO  SwAddin.cs: 313 - Saving assembly
2026-02-12 15:57:16,096 INFO  SwAddin.cs: 316 - Opening property manager
2026-02-12 15:57:16,098 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:16,099 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:16,101 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:16,101 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 15:57:16,102 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 15:57:16,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:57:16,104 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:57:16,105 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:57:16,105 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:57:16,106 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:57:16,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Body Scope 89 PTZ Camera-1
2026-02-12 15:57:16,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:57:16,109 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:57:16,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera Ball Scope 89 PTZ Camera-1
2026-02-12 15:57:16,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:16,112 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:16,112 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Scope 89 Camera Assy.SLDASM
2026-02-12 15:57:16,113 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-12 15:57:16,113 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2026-02-12 15:57:16,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:57:16,114 INFO  ExportHelperExtension.cs: 1136 - Found 70 in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:57:16,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera Rotator Scope 89 PTZ Camera-1
2026-02-12 15:57:16,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera Body Scope 89 PTZ Camera-1
